IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
34.116.255.149,443,443,true,FRA,Europe,Frankfurt,351,4.31
34.90.137.119,443,443,true,FRA,Europe,Frankfurt,256,4.30
34.141.111.235,443,443,true,FRA,Europe,Frankfurt,255,4.30
34.32.187.0,443,443,true,FRA,Europe,Frankfurt,272,4.29
34.65.110.208,443,443,true,FRA,Europe,Frankfurt,253,4.28
34.116.179.88,443,443,true,FRA,Europe,Frankfurt,286,4.27
35.234.105.116,443,443,true,FRA,Europe,Frankfurt,285,4.27
34.65.241.150,443,443,true,FRA,Europe,Frankfurt,260,4.27
34.118.96.199,443,443,true,FRA,Europe,Frankfurt,281,4.26
34.65.168.45,443,443,true,FRA,Europe,Frankfurt,254,4.26
34.32.237.103,443,443,true,FRA,Europe,Frankfurt,257,4.26
34.118.6.46,443,443,true,FRA,Europe,Frankfurt,326,4.26
34.107.28.3,443,443,true,FRA,Europe,Frankfurt,318,4.25
34.91.166.255,443,443,true,FRA,Europe,Frankfurt,256,4.25
34.90.189.36,443,443,true,FRA,Europe,Frankfurt,256,4.25
34.116.143.235,443,443,true,FRA,Europe,Frankfurt,280,4.23
34.34.9.137,443,443,true,FRA,Europe,Frankfurt,262,4.22
34.118.45.49,443,443,true,FRA,Europe,Frankfurt,309,4.22
34.65.67.223,443,443,true,FRA,Europe,Frankfurt,255,4.22
35.246.232.231,443,443,true,FRA,Europe,Frankfurt,272,4.22
34.89.150.139,443,443,true,FRA,Europe,Frankfurt,249,4.22
34.118.32.226,443,443,true,FRA,Europe,Frankfurt,269,4.21
34.89.150.139,443,443,true,FRA,Europe,Frankfurt,265,4.21
34.118.49.212,443,443,true,FRA,Europe,Frankfurt,300,4.21
34.116.244.155,443,443,true,FRA,Europe,Frankfurt,305,4.20
34.91.133.41,443,443,true,FRA,Europe,Frankfurt,259,4.20
34.118.61.66,443,443,true,FRA,Europe,Frankfurt,273,4.20
34.116.224.197,443,443,true,FRA,Europe,Frankfurt,268,4.20
34.107.100.91,443,443,true,FRA,Europe,Frankfurt,259,4.19
34.65.223.180,443,443,true,FRA,Europe,Frankfurt,262,4.19
35.204.33.92,443,443,true,FRA,Europe,Frankfurt,256,4.18
34.65.241.240,443,443,true,FRA,Europe,Frankfurt,257,4.18
34.90.252.67,443,443,true,FRA,Europe,Frankfurt,270,4.18
34.90.89.224,443,443,true,FRA,Europe,Frankfurt,273,4.17
34.116.231.103,443,443,true,FRA,Europe,Frankfurt,283,4.16
34.91.58.126,443,443,true,FRA,Europe,Frankfurt,262,4.16
35.198.68.103,443,443,true,FRA,Europe,Frankfurt,262,4.15
34.32.128.0,443,443,true,FRA,Europe,Frankfurt,269,4.15
34.91.166.255,443,443,true,FRA,Europe,Frankfurt,255,4.15
34.116.224.197,443,443,true,FRA,Europe,Frankfurt,374,4.14
34.118.11.212,443,443,true,FRA,Europe,Frankfurt,311,4.14
34.116.143.235,443,443,true,FRA,Europe,Frankfurt,284,4.14
34.107.100.91,443,443,true,FRA,Europe,Frankfurt,396,4.13
34.32.145.60,443,443,true,FRA,Europe,Frankfurt,270,4.12
34.118.93.127,443,443,true,FRA,Europe,Frankfurt,295,4.12
34.65.29.141,443,443,true,FRA,Europe,Frankfurt,262,4.12
34.91.27.34,443,443,true,FRA,Europe,Frankfurt,259,4.11
34.118.56.2,443,443,true,FRA,Europe,Frankfurt,310,4.11
34.116.189.111,443,443,true,FRA,Europe,Frankfurt,295,4.11
34.65.229.96,443,443,true,FRA,Europe,Frankfurt,287,4.10
34.118.61.68,443,443,true,FRA,Europe,Frankfurt,286,4.10
35.246.209.243,443,443,true,FRA,Europe,Frankfurt,287,4.10
34.65.151.92,443,443,true,AMS,Europe,Amsterdam,262,4.09
34.116.238.23,443,443,true,FRA,Europe,Frankfurt,322,4.09
34.65.151.92,443,443,true,FRA,Europe,Frankfurt,256,4.09
34.65.29.141,443,443,true,FRA,Europe,Frankfurt,254,4.08
34.91.58.126,443,443,true,FRA,Europe,Frankfurt,272,4.07
34.116.244.218,443,443,true,FRA,Europe,Frankfurt,345,4.06
34.65.105.182,443,443,true,FRA,Europe,Frankfurt,257,4.06
34.116.237.149,443,443,true,FRA,Europe,Frankfurt,289,4.05
34.91.215.242,443,443,true,FRA,Europe,Frankfurt,256,4.03
34.118.64.15,443,443,true,FRA,Europe,Frankfurt,293,4.03
35.198.90.88,443,443,true,FRA,Europe,Frankfurt,259,4.03
34.89.151.141,443,443,true,FRA,Europe,Frankfurt,261,4.02
34.89.151.141,443,443,true,FRA,Europe,Frankfurt,265,4.01
34.118.89.90,443,443,true,FRA,Europe,Frankfurt,268,3.99
34.116.191.142,443,443,true,FRA,Europe,Frankfurt,240,3.99
34.118.61.68,443,443,true,FRA,Europe,Frankfurt,337,3.99
34.65.241.150,443,443,true,FRA,Europe,Frankfurt,252,3.96
34.90.189.36,443,443,true,FRA,Europe,Frankfurt,273,3.96
35.242.207.37,443,443,true,FRA,Europe,Frankfurt,304,3.95
34.118.57.241,443,443,true,FRA,Europe,Frankfurt,266,3.92
34.91.177.185,443,443,true,FRA,Europe,Frankfurt,279,3.90
34.118.13.78,443,443,true,FRA,Europe,Frankfurt,267,3.89
34.116.238.23,443,443,true,FRA,Europe,Frankfurt,266,3.88
34.118.5.47,443,443,true,FRA,Europe,Frankfurt,309,3.84
34.90.189.36,443,443,true,FRA,Europe,Frankfurt,267,3.82
34.116.201.78,443,443,true,FRA,Europe,Frankfurt,294,3.80
34.116.253.105,443,443,true,FRA,Europe,Frankfurt,302,3.79
34.118.52.240,443,443,true,FRA,Europe,Frankfurt,304,3.79
34.90.137.119,443,443,true,FRA,Europe,Frankfurt,257,3.77
34.118.85.198,443,443,true,FRA,Europe,Frankfurt,279,3.77
34.89.241.45,443,443,true,FRA,Europe,Frankfurt,266,3.77
34.90.132.114,443,443,true,FRA,Europe,Frankfurt,263,3.76
34.90.137.119,443,443,true,FRA,Europe,Frankfurt,258,3.76
34.116.138.196,443,443,true,FRA,Europe,Frankfurt,297,3.76
34.118.63.12,443,443,true,FRA,Europe,Frankfurt,303,3.75
34.118.49.212,443,443,true,FRA,Europe,Frankfurt,288,3.73
34.118.61.66,443,443,true,FRA,Europe,Frankfurt,305,3.73
34.116.158.27,443,443,true,FRA,Europe,Frankfurt,282,3.72
34.91.27.34,443,443,true,FRA,Europe,Frankfurt,272,3.71
34.116.179.241,443,443,true,FRA,Europe,Frankfurt,305,3.69
34.118.56.2,443,443,true,FRA,Europe,Frankfurt,310,3.69
34.89.233.20,443,443,true,FRA,Europe,Frankfurt,261,3.68
34.116.201.167,443,443,true,FRA,Europe,Frankfurt,280,3.67
34.105.140.105,443,443,true,LHR,Europe,London,210,3.67
34.107.122.127,443,443,true,FRA,Europe,Frankfurt,356,3.67
34.118.99.126,443,443,true,FRA,Europe,Frankfurt,280,3.64
34.118.111.34,443,443,true,FRA,Europe,Frankfurt,281,3.63
34.89.233.20,443,443,true,FRA,Europe,Frankfurt,282,3.62
34.116.231.103,443,443,true,FRA,Europe,Frankfurt,314,3.61
34.116.161.91,443,443,true,FRA,Europe,Frankfurt,269,3.59
34.118.89.90,443,443,true,FRA,Europe,Frankfurt,283,3.58
34.147.231.33,443,443,true,LHR,Europe,London,254,3.58
34.65.52.186,443,443,true,FRA,Europe,Frankfurt,282,3.57
34.116.179.241,443,443,true,FRA,Europe,Frankfurt,300,3.55
34.116.151.200,443,443,true,FRA,Europe,Frankfurt,282,3.54
34.116.244.155,443,443,true,FRA,Europe,Frankfurt,288,3.53
34.116.137.137,443,443,true,FRA,Europe,Frankfurt,280,3.51
34.116.169.12,443,443,true,FRA,Europe,Frankfurt,293,3.45
34.118.88.27,443,443,true,FRA,Europe,Frankfurt,265,3.45
34.118.74.5,443,443,true,FRA,Europe,Frankfurt,266,3.45
35.198.184.185,443,443,true,FRA,Europe,Frankfurt,273,3.42
34.118.96.176,443,443,true,FRA,Europe,Frankfurt,277,3.40
34.107.43.137,443,443,true,FRA,Europe,Frankfurt,322,3.34
34.118.57.241,443,443,true,FRA,Europe,Frankfurt,330,3.30
34.91.84.129,443,443,true,FRA,Europe,Frankfurt,300,3.30
34.116.201.78,443,443,true,FRA,Europe,Frankfurt,268,3.30
34.116.152.58,443,443,true,FRA,Europe,Frankfurt,317,3.29
34.91.83.51,443,443,true,FRA,Europe,Frankfurt,278,3.28
34.116.198.138,443,443,true,FRA,Europe,Frankfurt,273,3.28
34.89.227.179,443,443,true,FRA,Europe,Frankfurt,294,3.27
34.65.43.26,443,443,true,FRA,Europe,Frankfurt,291,3.23
34.91.177.185,443,443,true,FRA,Europe,Frankfurt,304,3.21
34.89.222.203,443,443,true,FRA,Europe,Frankfurt,306,3.19
34.118.74.5,443,443,true,FRA,Europe,Frankfurt,268,3.18
34.116.138.196,443,443,true,FRA,Europe,Frankfurt,279,3.13
34.116.159.225,443,443,true,FRA,Europe,Frankfurt,266,3.11
34.116.189.111,443,443,true,FRA,Europe,Frankfurt,268,3.06
34.65.105.182,443,443,true,FRA,Europe,Frankfurt,277,3.04
34.65.43.26,443,443,true,FRA,Europe,Frankfurt,261,3.04
34.118.69.139,443,443,true,FRA,Europe,Frankfurt,326,2.97
34.65.254.125,443,443,true,FRA,Europe,Frankfurt,277,2.97
34.116.134.240,443,443,true,FRA,Europe,Frankfurt,329,2.96
34.118.64.15,443,443,true,FRA,Europe,Frankfurt,321,2.96
34.118.107.144,443,443,true,FRA,Europe,Frankfurt,272,2.96
34.90.195.109,443,443,true,FRA,Europe,Frankfurt,273,2.94
34.118.111.149,443,443,true,FRA,Europe,Frankfurt,278,2.94
34.118.85.198,443,443,true,FRA,Europe,Frankfurt,288,2.90
34.118.25.207,443,443,true,FRA,Europe,Frankfurt,365,2.88
34.65.136.216,443,443,true,FRA,Europe,Frankfurt,274,2.82
34.65.52.186,443,443,true,FRA,Europe,Frankfurt,273,2.78
34.116.169.12,443,443,true,FRA,Europe,Frankfurt,271,2.77
34.118.80.20,443,443,true,FRA,Europe,Frankfurt,278,2.76
34.65.111.146,443,443,true,FRA,Europe,Frankfurt,281,2.74
34.118.99.127,443,443,true,FRA,Europe,Frankfurt,298,2.73
34.118.124.84,443,443,true,FRA,Europe,Frankfurt,293,2.72
34.116.233.92,443,443,true,FRA,Europe,Frankfurt,279,2.72
34.65.113.46,443,443,true,FRA,Europe,Frankfurt,281,2.68
34.116.141.3,443,443,true,FRA,Europe,Frankfurt,268,2.65
34.116.176.165,443,443,true,FRA,Europe,Frankfurt,269,2.63
34.118.107.80,443,443,true,FRA,Europe,Frankfurt,283,2.62
35.198.74.92,443,443,true,FRA,Europe,Frankfurt,260,2.62
34.118.111.208,443,443,true,FRA,Europe,Frankfurt,280,2.61
34.90.244.116,443,443,true,FRA,Europe,Frankfurt,272,2.59
34.159.125.200,443,443,true,FRA,Europe,Frankfurt,305,2.59
34.175.133.251,2052,80,false,MAD,Europe,Madrid,188,2.55
34.118.73.153,443,443,true,FRA,Europe,Frankfurt,232,2.54
34.175.133.251,2053,80,false,MAD,Europe,Madrid,189,2.53
34.118.117.154,443,443,true,FRA,Europe,Frankfurt,271,2.52
34.118.103.40,443,443,true,FRA,Europe,Frankfurt,282,2.48
34.89.222.203,443,443,true,FRA,Europe,Frankfurt,285,2.46
34.32.211.101,443,443,true,FRA,Europe,Frankfurt,279,2.45
34.116.243.135,443,443,true,FRA,Europe,Frankfurt,286,2.43
34.116.191.48,443,443,true,FRA,Europe,Frankfurt,280,2.35
34.118.46.98,443,443,true,FRA,Europe,Frankfurt,271,2.35
34.175.133.251,2087,80,false,MAD,Europe,Madrid,189,2.31
34.118.96.199,443,443,true,FRA,Europe,Frankfurt,284,2.31
34.175.133.251,2086,80,false,MAD,Europe,Madrid,197,2.30
34.141.221.33,2086,80,false,AMS,Europe,Amsterdam,209,2.29
34.118.67.148,443,443,true,FRA,Europe,Frankfurt,273,2.28
34.116.237.149,443,443,true,FRA,Europe,Frankfurt,279,2.27
34.118.20.193,443,443,true,FRA,Europe,Frankfurt,266,2.27
34.118.50.168,443,443,true,FRA,Europe,Frankfurt,287,2.27
34.159.13.90,443,443,true,FRA,Europe,Frankfurt,315,2.26
34.141.221.33,2087,80,false,AMS,Europe,Amsterdam,209,2.25
34.118.65.49,443,443,true,FRA,Europe,Frankfurt,269,2.24
34.118.37.5,443,443,true,FRA,Europe,Frankfurt,274,2.23
34.141.248.249,2053,80,false,AMS,Europe,Amsterdam,200,2.23
34.141.248.249,2052,80,false,AMS,Europe,Amsterdam,201,2.23
34.141.221.33,2083,80,false,AMS,Europe,Amsterdam,199,2.21
34.147.101.117,2095,80,false,AMS,Europe,Amsterdam,198,2.20
34.32.205.67,443,443,true,FRA,Europe,Frankfurt,277,2.19
34.141.248.249,2087,80,false,AMS,Europe,Amsterdam,198,2.19
34.175.244.157,2082,80,false,MAD,Europe,Madrid,189,2.19
34.118.77.217,443,443,true,FRA,Europe,Frankfurt,295,2.16
34.141.221.33,2082,80,false,AMS,Europe,Amsterdam,213,2.15
34.175.133.251,2095,80,false,MAD,Europe,Madrid,189,2.15
34.175.244.157,2095,80,false,MAD,Europe,Madrid,197,2.14
34.175.244.157,2083,80,false,MAD,Europe,Madrid,189,2.14
34.175.99.73,2095,80,false,MAD,Europe,Madrid,189,2.14
34.89.233.20,443,443,true,FRA,Europe,Frankfurt,272,2.14
34.175.244.157,2087,80,false,MAD,Europe,Madrid,190,2.14
34.175.244.157,2086,80,false,MAD,Europe,Madrid,197,2.14
34.175.168.99,2082,80,false,MAD,Europe,Madrid,190,2.13
34.175.95.58,2087,80,false,MAD,Europe,Madrid,189,2.13
34.175.161.245,2052,80,false,MAD,Europe,Madrid,197,2.13
34.175.99.73,2082,80,false,MAD,Europe,Madrid,197,2.13
34.175.7.231,2053,80,false,MAD,Europe,Madrid,189,2.12
34.175.95.58,2095,80,false,MAD,Europe,Madrid,195,2.12
34.175.244.157,2053,80,false,MAD,Europe,Madrid,189,2.11
34.175.168.99,2087,80,false,MAD,Europe,Madrid,189,2.11
34.175.168.99,2083,80,false,MAD,Europe,Madrid,188,2.11
34.175.133.251,2096,80,false,MAD,Europe,Madrid,189,2.10
34.141.221.33,2052,80,false,AMS,Europe,Amsterdam,209,2.10
34.141.221.33,2095,80,false,AMS,Europe,Amsterdam,202,2.10
34.175.95.58,2052,80,false,MAD,Europe,Madrid,189,2.10
34.175.99.73,2086,80,false,MAD,Europe,Madrid,197,2.10
34.118.96.176,443,443,true,FRA,Europe,Frankfurt,277,2.09
34.141.248.249,2095,80,false,AMS,Europe,Amsterdam,209,2.08
35.198.83.144,443,443,true,FRA,Europe,Frankfurt,285,2.08
34.175.244.157,2096,80,false,MAD,Europe,Madrid,193,2.08
34.141.248.249,2083,80,false,AMS,Europe,Amsterdam,198,2.07
34.147.101.117,2053,80,false,AMS,Europe,Amsterdam,198,2.07
34.147.101.117,2083,80,false,AMS,Europe,Amsterdam,197,2.07
34.175.95.58,2082,80,false,MAD,Europe,Madrid,197,2.07
34.175.95.58,2086,80,false,MAD,Europe,Madrid,196,2.06
34.175.7.231,2052,80,false,MAD,Europe,Madrid,188,2.06
34.147.101.117,2096,80,false,AMS,Europe,Amsterdam,199,2.06
34.175.7.231,2087,80,false,MAD,Europe,Madrid,189,2.06
34.175.7.231,2082,80,false,MAD,Europe,Madrid,197,2.06
34.175.99.73,2052,80,false,MAD,Europe,Madrid,189,2.06
34.175.161.245,2086,80,false,MAD,Europe,Madrid,192,2.06
34.175.161.245,2095,80,false,MAD,Europe,Madrid,190,2.05
34.175.95.58,2053,80,false,MAD,Europe,Madrid,188,2.05
34.118.80.20,443,443,true,FRA,Europe,Frankfurt,284,2.05
34.175.133.251,2082,80,false,MAD,Europe,Madrid,189,2.05
34.175.161.245,2096,80,false,MAD,Europe,Madrid,188,2.05
34.175.95.58,2096,80,false,MAD,Europe,Madrid,189,2.04
34.147.101.117,2087,80,false,AMS,Europe,Amsterdam,199,2.04
34.175.244.157,2052,80,false,MAD,Europe,Madrid,189,2.03
34.175.161.245,2087,80,false,MAD,Europe,Madrid,188,2.03
34.147.101.117,2082,80,false,AMS,Europe,Amsterdam,210,2.03
34.118.123.180,443,443,true,FRA,Europe,Frankfurt,239,2.02
34.175.161.245,2083,80,false,MAD,Europe,Madrid,187,2.02
34.141.221.33,2053,80,false,AMS,Europe,Amsterdam,210,2.02
34.175.161.245,2082,80,false,MAD,Europe,Madrid,189,2.02
34.175.161.245,2053,80,false,MAD,Europe,Madrid,189,2.01
34.175.133.251,2083,80,false,MAD,Europe,Madrid,189,2.01
34.175.99.73,2096,80,false,MAD,Europe,Madrid,189,2.00
34.116.195.95,443,443,true,FRA,Europe,Frankfurt,309,1.99
34.141.221.33,2096,80,false,AMS,Europe,Amsterdam,214,1.99
35.229.161.32,443,443,true,TPE,Asia Pacific,Taipei,53,1.97
34.147.101.117,2086,80,false,AMS,Europe,Amsterdam,199,1.96
34.147.101.117,2052,80,false,AMS,Europe,Amsterdam,209,1.96
34.141.248.249,2096,80,false,AMS,Europe,Amsterdam,199,1.95
34.118.111.208,443,443,true,FRA,Europe,Frankfurt,275,1.93
34.141.248.249,2086,80,false,AMS,Europe,Amsterdam,214,1.93
34.175.143.15,2095,80,false,MAD,Europe,Madrid,189,1.86
34.91.177.185,443,443,true,FRA,Europe,Frankfurt,274,1.83
34.147.114.136,443,443,true,FRA,Europe,Frankfurt,336,1.82
34.141.248.249,2082,80,false,AMS,Europe,Amsterdam,213,1.81
34.118.77.217,443,443,true,FRA,Europe,Frankfurt,335,1.78
34.118.111.34,443,443,true,FRA,Europe,Frankfurt,301,1.67
34.118.121.202,443,443,true,FRA,Europe,Frankfurt,288,1.67
34.118.109.123,443,443,true,FRA,Europe,Frankfurt,293,1.65
34.32.181.239,443,443,true,FRA,Europe,Frankfurt,283,1.57
34.90.195.109,443,443,true,FRA,Europe,Frankfurt,290,1.41
34.89.227.179,443,443,true,FRA,Europe,Frankfurt,270,1.38
34.147.22.90,443,443,true,FRA,Europe,Frankfurt,271,1.36
34.107.43.137,443,443,true,FRA,Europe,Frankfurt,356,1.36
34.118.99.127,443,443,true,FRA,Europe,Frankfurt,284,1.30
34.65.254.125,443,443,true,FRA,Europe,Frankfurt,285,1.23
34.116.166.20,443,443,true,FRA,Europe,Frankfurt,284,1.15
34.107.84.248,443,443,true,FRA,Europe,Frankfurt,279,1.04
34.107.41.98,443,443,true,FRA,Europe,Frankfurt,274,0.95
34.118.124.84,443,443,true,FRA,Europe,Frankfurt,271,0.94
34.107.122.127,443,443,true,FRA,Europe,Frankfurt,280,0.91
34.65.229.96,443,443,true,FRA,Europe,Frankfurt,271,0.87
34.89.250.229,443,443,true,FRA,Europe,Frankfurt,313,0.84
34.107.84.248,443,443,true,FRA,Europe,Frankfurt,311,0.78
34.159.234.196,443,443,true,FRA,Europe,Frankfurt,270,0.71
34.91.177.185,443,443,true,FRA,Europe,Frankfurt,295,0.70
34.107.43.137,443,443,true,FRA,Europe,Frankfurt,285,0.67
34.65.113.46,443,443,true,FRA,Europe,Frankfurt,273,0.66
34.107.41.98,443,443,true,FRA,Europe,Frankfurt,304,0.61
34.107.41.98,443,443,true,FRA,Europe,Frankfurt,273,0.58
34.141.80.241,443,443,true,FRA,Europe,Frankfurt,266,0.57
34.89.222.203,443,443,true,FRA,Europe,Frankfurt,301,0.53
34.91.252.156,443,443,true,FRA,Europe,Frankfurt,268,0.52
35.198.165.45,443,443,true,FRA,Europe,Frankfurt,283,0.52
34.147.114.136,443,443,true,FRA,Europe,Frankfurt,259,0.51
34.118.91.168,443,443,true,FRA,Europe,Frankfurt,279,0.50
34.116.174.240,443,443,true,FRA,Europe,Frankfurt,281,0.47
34.91.83.51,443,443,true,FRA,Europe,Frankfurt,236,0.45
34.34.6.225,443,443,true,FRA,Europe,Frankfurt,279,0.43
34.65.136.216,443,443,true,FRA,Europe,Frankfurt,275,0.43
34.91.83.51,443,443,true,FRA,Europe,Frankfurt,268,0.43
35.245.5.87,443,443,true,IAD,North America,Ashburn,220,0.43
34.118.25.207,443,443,true,FRA,Europe,Frankfurt,333,0.42
34.65.254.125,443,443,true,FRA,Europe,Frankfurt,283,0.41
34.118.123.180,443,443,true,FRA,Europe,Frankfurt,291,0.40
34.147.95.79,443,443,true,FRA,Europe,Frankfurt,291,0.40
34.118.126.252,443,443,true,FRA,Europe,Frankfurt,218,0.39
35.246.216.206,443,443,true,FRA,Europe,Frankfurt,296,0.38
35.194.78.251,443,443,true,IAD,North America,Ashburn,212,0.37
34.150.204.249,443,443,true,IAD,North America,Ashburn,326,0.36
35.199.27.229,443,443,true,IAD,North America,Ashburn,212,0.36
34.150.204.249,443,443,true,IAD,North America,Ashburn,244,0.36
35.246.178.139,443,443,true,FRA,Europe,Frankfurt,314,0.36
34.35.36.97,2053,443,true,JNB,Africa,Johannesburg,375,0.35
34.35.36.97,8443,443,true,JNB,Africa,Johannesburg,377,0.35
34.118.44.55,443,443,true,FRA,Europe,Frankfurt,321,0.30
34.116.179.255,443,443,true,FRA,Europe,Frankfurt,295,0.29
34.65.111.146,443,443,true,FRA,Europe,Frankfurt,259,0.28
34.90.244.116,443,443,true,FRA,Europe,Frankfurt,309,0.26
34.118.126.252,443,443,true,FRA,Europe,Frankfurt,284,0.26
34.118.65.106,443,443,true,FRA,Europe,Frankfurt,334,0.21
34.118.73.153,443,443,true,FRA,Europe,Frankfurt,292,0.12
34.118.44.55,443,443,true,FRA,Europe,Frankfurt,288,0.11
34.118.104.248,443,443,true,FRA,Europe,Frankfurt,289,0.09
34.65.43.26,443,443,true,FRA,Europe,Frankfurt,280,0.08
34.82.82.135,443,80,false,SEA,North America,Seattle,156,0.00
34.82.82.135,80,80,false,SEA,North America,Seattle,156,0.00
34.82.82.135,80,80,false,SEA,North America,Seattle,156,0.00
34.82.188.91,443,443,true,SEA,North America,Seattle,157,0.00
35.230.79.26,443,443,true,SEA,North America,Seattle,157,0.00
34.82.82.135,443,80,false,SEA,North America,Seattle,157,0.00
34.82.82.135,443,80,false,SEA,North America,Seattle,157,0.00
34.82.82.135,443,80,false,SEA,North America,Seattle,157,0.00
35.236.55.171,443,443,true,LAX,North America,Los Angeles,159,0.00
35.202.158.120,443,443,true,ORD,North America,Chicago,207,0.00
35.204.154.13,443,443,true,FRA,Europe,Frankfurt,258,0.00
35.204.77.24,443,443,true,FRA,Europe,Frankfurt,259,0.00
35.228.77.188,8080,80,false,ARN,Europe,Stockholm,262,0.00
34.32.165.33,443,443,true,FRA,Europe,Frankfurt,270,0.00
34.147.118.212,443,443,true,FRA,Europe,Frankfurt,270,0.00
35.204.187.204,443,443,true,FRA,Europe,Frankfurt,285,0.00
35.204.100.110,443,443,true,FRA,Europe,Frankfurt,286,0.00
34.118.65.106,443,443,true,FRA,Europe,Frankfurt,291,0.00
34.107.89.72,443,443,true,FRA,Europe,Frankfurt,295,0.00
34.91.84.129,443,443,true,FRA,Europe,Frankfurt,297,0.00
